L1,L2,L3,conditionName,confidence,sentence,source,support CNL1L2L3,support L1L2L3,predictedTag
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Sudden infant death syndrome (SIDS),0.012987012987012986,"Ideally, your baby should sleep in your room with you, but alone in a crib, bassinet or other structure designed for infant sleep, for at least six months, and, if possible, up to a year.
Adult",MAYO,0.00037893141341417203,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
PERMANENT,,,Sudden infant death syndrome (SIDS),0.0011235955056179776,"There's no treatment for sudden infant death syndrome, or SIDS.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
PERMANENT,,,Suicidal thoughts,0.0011235955056179776,Is your life in danger?,NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Suicide and suicidal thoughts,0.0030303030303030303,You may save a life — your own or someone else's.,MAYO,0.0005683971201212581,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Sun allergy,0.0035211267605633804,Most sun allergy symptoms improve in less than a day or two if you keep the affected skin out of the sun.,MAYO,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Sun allergy,0.0020202020202020198,Mild cases of sun allergy may clear up without treatment.,MAYO,0.00037893141341417203,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Sunburn,0.007042253521126761,"Within a few days, your body may start to heal itself by peeling the damaged skin's top layer.",MAYO,0.00037893141341417203,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
PERMANENT,,,Sunburn,0.0011235955056179776,A type of melanoma called lentigo maligna develops in areas of long-term sun exposure.,MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Supraventricular tachycardia,0.0020202020202020198,"Symptoms may last anywhere from a few minutes to a few days, and some people have no symptoms at all.",MAYO,0.00037893141341417203,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Supraventricular tachycardia (SVT),0.0030303030303030303,"usually lasts for a few minutes, but can sometimes last for several hours",NHS,0.0005683971201212581,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Sweating (excessive),0.0011235955056179776,Sometimes it gets better with age but there are things you can do and treatments that can help,NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
PERMANENT,,,Sweating and body odor,0.0011235955056179776,"Otherwise, lifestyle and home treatments can usually help with normal sweating and body odor.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Swimmer's ear,0.008264462809917356,An outer ear infection is usually considered chronic if signs and symptoms persist for more than three months.,MAYO,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Swimmer's ear,0.0011235955056179776,Long-term infection (chronic otitis externa).,MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Swimmer's itch,0.007042253521126761,"Swimmer's itch is uncomfortable, but it usually clears up on its own in a few days.",MAYO,0.00037893141341417203,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Swimmer's itch,0.0010101010101010099,It may appear within minutes or days after swimming or wading in infested water.,MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Swine flu (H1N1 flu),0.008264462809917356,The Centers for Disease Control and Prevention recommends annual flu vaccination for everyone age 6 months or older.,MAYO,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Swine flu (H1N1),0.0015847860538827257,They're usually mild and pass within 1 to 2 weeks,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Swollen arms and hands (oedema),0.0010101010101010099,"Swelling should go away on its own, but there are some things you can try to help.",NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Swollen glands,0.0015847860538827257,They usually get better by themselves in 2 to 3 weeks,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Swollen knee,0.0010101010101010099,"To control pain and swelling, apply ice to your knee for 15 to 20 minutes every two to four hours.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Synovial sarcoma,0.00353356890459364,Synovial sarcoma generally grows slowly.,MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Syphilis,0.006339144215530903,The chancre usually develops about three weeks after exposure.,MAYO,0.0007578628268283443,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Syphilis,0.003636363636363637,The latent stage can last for years.,MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Syringomyelia,0.01090909090909091,Months to years can pass after an injury before syringomyelia develops.,MAYO,0.0005683971201212581,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Syringomyelia,0.00353356890459364,Syringomyelia symptoms usually develop slowly over time.,MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Systemic capillary leak syndrome,0.006493506493506493,The frequency of attacks can range from several a year to a single instance in a lifetime.,MAYO,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
PERMANENT,,,Systemic capillary leak syndrome,0.0011235955056179776,"The cause of systemic capillary leak syndrome is unknown, and there's no known cure.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
DECLINE,FAST,FROM 1 DAY TO 1 WEEK,Systemic mastocytosis,0.05,"Another type, aggressive systemic mastocytosis, develops rapidly and is often associated with organ damage",MAYO,0.00018946570670708602,0.003789314134141721,DECLINE FAST FROM 1 DAY TO 1 WEEK
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Systemic mastocytosis,0.00353356890459364,The most common form — indolent systemic mastocytosis — progresses slowly,MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,TENS (transcutaneous electrical nerve stimulation),0.0010101010101010099,"You can choose to buy your own TENS machine without getting medical advice, but it's generally better to have a proper assessment first, so you can find out whether a TENS machine is appropriate for you and be taught how to use it properly.",NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Tachycardia,0.0040404040404040395,of atrial flutter may go away themselves or may require treatment.,MAYO,0.0007578628268283443,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Tachycardia,0.0022471910112359553,Tachycardia is the medical term for a heart rate over 100 beats per minute.,MAYO,0.00037893141341417203,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Takayasu's arteritis,0.003636363636363637,It's possible for inflammation to damage arteries for years before you realize something is wrong.,MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Takayasu's arteritis,0.0011235955056179776,But most people with the disease need medications to control the inflammation in the arteries and prevent complications.,MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Tapeworm infection,0.003636363636363637,Adult tapeworms can live for up to 30 years in a host.,MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Tay-Sachs disease,0.00353356890459364,"The condition is usually fatal by around 3 to 5 years of age, often due to complications of a lung infection (pneumonia).",NHS,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Tay-Sachs disease,0.0022471910112359553,There's currently no cure for Tay-Sachs disease,NHS,0.00037893141341417203,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Teen depression,0.006493506493506493,Depression symptoms likely won't get better on their own — and they may get worse or lead to other problems if untreated.,MAYO,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Teeth grinding (bruxism),0.003636363636363637,"But they're more expensive as they last for several years, whereas mouth guards usually only last for less than a year",NHS,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Temporal lobe seizure,0.0010101010101010099,This type of temporal lobe seizure usually lasts 30 seconds to two minutes.,MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Tendinitis,0.0015847860538827257,"If tendon irritation persists for several weeks or months, a condition known as tendinosis may develop.",MAYO,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
PERMANENT,,,Tendinitis,0.0011235955056179776,"Although tendinitis can be caused by a sudden injury, the condition is much more likely to stem from the repetition of a particular movement over time.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Tendonitis,0.0031695721077654514,You can treat mild tendon injuries yourself and should feel better within 2 to 3 weeks,NHS,0.00037893141341417203,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
PERMANENT,,,Tendonitis,0.0011235955056179776,"There are many different types of tendonitis, depending on which area of the body is affected.",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Tennis elbow,0.012987012987012986,"In some cases, tennis elbow can persist for more than a year",NHS,0.00037893141341417203,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Tennis elbow,0.006060606060606061,"Tennis elbow is a self-limiting condition, which means it will eventually get better without treatment.",NHS,0.0011367942402425162,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Tension headache,0.0025062656641604013,Preventive medications may require several weeks or more to build up in your system before they take effect.,MAYO,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Tension headache,0.0010101010101010099,Episodic tension headaches can last from 30 minutes to a week.,MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Tension-type headaches,0.0010101010101010099,"It usually lasts for 30 minutes to several hours, but can last for several days.",NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Testicular cancer,0.003636363636363637,"This is usually more frequent in the first year or 2, but follow-up appointments may last for up to 5 years.",NHS,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Testicular cancer,0.0035211267605633804,"After an orchidectomy, it's often possible to be discharged quickly, although you may need to stay in hospital for a few days",NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Tetanus,0.008264462809917356,"Complete recovery from a tetanus infection requires new nerve endings to grow, which can take up to several months.",MAYO,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Tetanus,0.0035211267605633804,The symptoms of tetanus usually start around 4 to 21 days after infection,NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Thalassemia,0.01060070671378092,Most children with moderate to severe thalassemia show signs and symptoms within their first two years of life.,MAYO,0.0005683971201212581,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 1 DAY TO 1 WEEK,Third degree burn,0.043478260869565216,"Minor burns affecting the outer layer of skin and some of the underlying layer of tissue (superficial dermal burns) normally heal in around 14 days, leaving minimal scarring.",NHS,0.00018946570670708602,0.004357711254262978,IMPROVE MODERATELY FROM 1 DAY TO 1 WEEK
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Third degree burn,0.003636363636363637,"More severe and deeper burns can take months or even years to fully heal, and usually leave some visible scarring.",NHS,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Thoracic aortic aneurysm,0.0015847860538827257,It generally takes a month or more to fully recover from this procedure.,MAYO,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Thoracic outlet syndrome,0.003636363636363637,"Thoracic outlet syndrome that goes untreated for years can cause permanent neurological damage, so it's important to have your symptoms evaluated and treated early, or take steps to prevent the disorder.",MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Thoracic outlet syndrome,0.00353356890459364,"Many people experience thoracic outlet syndrome symptoms for years before they are diagnosed with the condition, which can cause stress and frustration.",MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Threadworms,0.0015847860538827257,They take around 2 weeks to hatch,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Thrombocytopenia (low platelet count),0.003636363636363637,Thrombocytopenia can last for days or years.,MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Thrombocytosis,0.0010101010101010099,"In most cases, your platelet count will return to normal after the cause is resolved.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Thrombophilia,0.0035211267605633804,It takes a few days to work properly,NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Thrombophlebitis,0.008264462809917356,"After the first treatment, you'll likely be told to take warfarin (Coumadin, Jantoven) or rivaroxaban (Xarelto) for several months to keep preventing clot growth.",MAYO,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Thrombophlebitis,0.0010101010101010099,"If you can't take blood thinners, a filter may be inserted into the main vein in your abdomen (vena cava) to prevent clots that break loose in leg veins from lodging in your lungs.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Thrush in men and women,0.008264462809917356,You might need to take treatment for longer (for up to 6 months) if you keep getting thrush (you get it more than twice in 6 months).,NHS,0.00018946570670708602,0.022925350511557408,IMPROVE SLOWLY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Thumb arthritis,0.0015847860538827257,"After surgery, you can expect to wear a cast or splint over your thumb and wrist for up to six weeks.",MAYO,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 1 DAY TO 1 WEEK,Thyroid cancer,0.043478260869565216,Most people are well enough to leave hospital after a few days,NHS,0.00018946570670708602,0.004357711254262978,IMPROVE MODERATELY FROM 1 DAY TO 1 WEEK
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Thyroid cancer,0.0031695721077654514,"You'll need to rest at home for a few weeks after surgery, and avoid any activities that could put a strain on your neck, such as heavy lifting",NHS,0.00037893141341417203,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
